bboxes,scores,labels,timestamp,width,height,cctvid,region_and_name,centername,img_directory
"[[1248.2773209596248, 448.7881816849468, 629.1006489511348, 716.7304546781174]]",[0.6754704006822607],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 371.00696756403727, 629.1006489511348, 180.9236998702816]]",[0.9971203276347443],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 112.43931400761271, 629.1006489511348, 572.6815378271648]]",[0.7755470518532435],[15],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1017.6196625947487, 629.1006489511348, 658.1509880135989]]",[0.9864868318863544],[6],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 918.3580229938823, 629.1006489511348, 465.9534284288593]]",[0.7509821492767194],[21],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1265.2200223407576, 629.1006489511348, 597.7710436405841]]",[0.9633610904695122],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 488.638482577883, 629.1006489511348, 539.003098422236]]",[0.8813164895266561],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 304.2030132187816, 629.1006489511348, 509.14257180641596]]",[0.8053938013840924],[16],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 263.585852594754, 629.1006489511348, 219.9701615059036]]",[0.5539941733211652],[1],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 952.1560893546094, 629.1006489511348, 546.4056921239606]]",[0.6276818288763605],[16],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 449.6271322233976, 629.1006489511348, 140.85649113577514]]",[0.9996539187101691],[19],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 931.1383124938908, 629.1006489511348, 638.0353294128684]]",[0.7226954851793943],[19],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 829.5116385819161, 629.1006489511348, 336.80547013397336]]",[0.9291276074271735],[18],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1271.3325346432694, 629.1006489511348, 427.35075960081764]]",[0.711551295795881],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1004.4945797246597, 629.1006489511348, 720]]",[0.5484681218713447],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 661.8054883151921, 629.1006489511348, 415.41660502540833]]",[0.6460186046064509],[2],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 949.6689639989658, 629.1006489511348, 354.977125210932]]",[0.9871046402694563],[21],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1163.7358879659344, 629.1006489511348, 618.8773397237374]]",[0.9067293336962696],[15],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 394.79350539275146, 629.1006489511348, 77.47156251679604]]",[0.6857078230889474],[6],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 494.95324077613344, 629.1006489511348, 601.1439145384221]]",[0.5424131189215605],[16],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 512.6003165131481, 629.1006489511348, 669.1222094254522]]",[0.9339156247738547],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 97.91523187932852, 629.1006489511348, 720]]",[0.573410155454841],[11],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 404.0613487190355, 629.1006489511348, 720]]",[0.945851465394352],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 742.8649860808813, 629.1006489511348, 69.28493935867212]]",[0.9655996888829699],[15],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 747.967122596822, 629.1006489511348, 212.1744928012576]]",[0.8746129661596939],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1217.0966595278721, 629.1006489511348, 87.77118115011731]]",[0.8996328849109025],[3],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1146.1351397176354, 629.1006489511348, 613.0543919054571]]",[0.9827131725601135],[8],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1233.7904353590386, 629.1006489511348, 274.57494693819945]]",[0.8377511123389795],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1115.4196946920838, 629.1006489511348, 586.3054211685485]]",[0.6942138033683788],[3],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 107.99585666258275, 629.1006489511348, 410.15393073499473]]",[0.701485435607687],[17],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 285.49070885410663, 629.1006489511348, 691.9232502099078]]",[0.674799058250855],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 932.5740028184562, 629.1006489511348, 133.95396828745484]]",[0.5555133271257581],[11],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 632.2718639390063, 629.1006489511348, 86.70650637855292]]",[0.9104562628402774],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 640.8978931530086, 629.1006489511348, 453.4296365769232]]",[0.850216191691675],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1035.1435139188936, 629.1006489511348, 459.7121702979232]]",[0.901140877978146],[20],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 445.5753009665268, 629.1006489511348, 720]]",[0.8378883073241179],[1],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 976.9472272998652, 629.1006489511348, 247.26676069481132]]",[0.9684255761347788],[1],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 49.14459425633859, 629.1006489511348, 196.53086856655474]]",[0.5422879922800704],[10],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 988.0204159911797, 629.1006489511348, 446.1419451111643]]",[0.5831223841650548],[22],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 898.3213161260703, 629.1006489511348, 421.40423894120715]]",[0.8645824536782833],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 163.52406664063795, 629.1006489511348, 664.8380351673668]]",[0.5333777500993894],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 384.3703440435462, 629.1006489511348, 125.28975774398187]]",[0.8378594513644773],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1174.4086462117575, 629.1006489511348, 541.9503414309966]]",[0.8604229043230749],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 913.7354163439041, 629.1006489511348, 391.25104228415563]]",[0.853622708861138],[22],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 241.94303360560488, 629.1006489511348, 301.4560079438372]]",[0.7456612333730702],[8],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 437.88918512949664, 629.1006489511348, 76.0189693725762]]",[0.8090176393224995],[1],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 730.2073354765085, 629.1006489511348, 92.08321183531262]]",[0.6758086458370116],[0],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 625.9333265129542, 629.1006489511348, 480.4172084100963]]",[0.6923966502579604],[17],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 599.0970575442827, 629.1006489511348, 113.12564937809708]]",[0.5813166053303699],[7],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1212.383197417454, 629.1006489511348, 116.572749788975]]",[0.5093381878792664],[11],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 196.40868872138796, 629.1006489511348, 366.4210777290976]]",[0.5882948071469666],[8],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 835.3621730175417, 629.1006489511348, 106.75207439320332]]",[0.616969876983674],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1214.884327867765, 629.1006489511348, 617.8836418753543]]",[0.9179890938188291],[21],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 480.50451410073765, 629.1006489511348, 586.0968941275783]]",[0.7249722046919449],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 569.4710297271366, 629.1006489511348, 105.10295963819716]]",[0.7972846247640045],[17],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 722.4672174356339, 629.1006489511348, 672.3895262636228]]",[0.601703898502768],[1],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1058.9207070657985, 629.1006489511348, 173.38072455926715]]",[0.6702259696797185],[6],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1110.0145984178907, 629.1006489511348, 503.2333862076547]]",[0.718727486995569],[18],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 815.349132258402, 629.1006489511348, 359.0985623372626]]",[0.8173656831305809],[20],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 172.8099130740817, 629.1006489511348, 108.69843778282855]]",[0.6378109058831727],[16],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 137.80553869204067, 629.1006489511348, 676.0821686103171]]",[0.59107182955959],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 544.5639644642863, 629.1006489511348, 110.68363370538432]]",[0.8178638802615426],[20],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 86.04732131589172, 629.1006489511348, 376.91398203055246]]",[0.6205431420907589],[7],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 149.64771395445817, 629.1006489511348, 720]]",[0.8000725946941014],[6],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 128.7489070334223, 629.1006489511348, 633.7226532193354]]",[0.9596669452998511],[18],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 873.2521838071249, 629.1006489511348, 639.8388757606168]]",[0.8582807975019211],[22],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 532.7846574638119, 629.1006489511348, 720]]",[0.8428908166398197],[6],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1173.5775681445352, 629.1006489511348, 467.77888904126917]]",[0.7139307242954123],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1259.8720246978567, 629.1006489511348, 264.46809454805725]]",[0.8170088295341362],[19],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 818.3521812783067, 629.1006489511348, 131.7111722542392]]",[0.5623719028685372],[19],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 849.3846268566245, 629.1006489511348, 616.7407127999859]]",[0.7317244495654847],[3],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1269.2945441930783, 629.1006489511348, 133.94101004842713]]",[0.6747726650333463],[15],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 791.8549304030818, 629.1006489511348, 553.2805160229411]]",[0.9254213732554735],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 406.6229289868586, 629.1006489511348, 590.9644401688488]]",[0.6821137982410056],[21],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1280, 629.1006489511348, 405.5766491869382]]",[0.6006444768250352],[14],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 782.2473384142854, 629.1006489511348, 62.226780545570705]]",[0.5561672576500774],[7],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 152.50404706438832, 629.1006489511348, 559.0141673544024]]",[0.5234615000862495],[4],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1236.1989822505898, 629.1006489511348, 374.5439510364705]]",[0.6089742678708336],[16],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 224.3407099383218, 629.1006489511348, 275.91165036038365]]",[0.9896523084825297],[13],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 239.64308794252526, 629.1006489511348, 278.0519508298935]]",[0.7221144745782815],[5],1693537372622,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372622.jpg
"[[1248.2773209596248, 1174.4934562762157, 629.1006489511348, 437.94007304734555]]",[0.9702020397922291],[7],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 1043.909038690349, 629.1006489511348, 192.02785640783725]]",[0.6900167171406884],[22],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 1269.3493089624556, 629.1006489511348, 467.1600157758671]]",[0.8910602883095466],[7],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 973.5182636089179, 629.1006489511348, 79.6358791826487]]",[0.5556116334922074],[13],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 1074.3864108946382, 629.1006489511348, 584.9784875504266]]",[0.7812316863484466],[11],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 171.6981629928695, 629.1006489511348, 576.5967569086197]]",[0.9979136975643117],[4],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 356.301983064601, 629.1006489511348, 232.38153468685354]]",[0.9561595530589613],[12],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 1092.1903481809493, 629.1006489511348, 492.47436676499206]]",[0.5252515950270018],[5],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 719.4245017566077, 629.1006489511348, 411.9341573569767]]",[0.9683720562521541],[1],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 349.1889704379884, 629.1006489511348, 86.08751407184684]]",[0.6737471128083258],[7],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 648.2966565006259, 629.1006489511348, 326.1904416592455]]",[0.8508506728180676],[2],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 1187.808528935924, 629.1006489511348, 50.20795681246336]]",[0.8786414941629886],[14],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 324.9046944619114, 629.1006489511348, 481.1012285407884]]",[0.9905761215250362],[11],1693537372623,1280,720,E911642,[서해안선]중산,국가교통정보센터(고속도로),/home/cctv_images\E911642_1693537372623.jpg
"[[1248.2773209596248, 166.42231712375286, 629.1006489511348, 121.25795883410186]]",[0.5170897204750571],[20],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 605.1536720077786, 629.1006489511348, 96.81081593426106]]",[0.7651983215001357],[12],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 351.45872463009374, 629.1006489511348, 257.45542996253084]]",[0.8587524632082832],[21],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 356.8521104944627, 629.1006489511348, 246.45363554617785]]",[0.6749562944347474],[17],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 598.5322649559637, 629.1006489511348, 263.13526331704554]]",[0.8238114569116566],[15],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 367.8572369537909, 629.1006489511348, 117.37182349873922]]",[0.6736911057301156],[17],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 213.54207517144053, 629.1006489511348, 97.4850208062267]]",[0.7383108664323783],[11],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 343.93669426458996, 629.1006489511348, 77.12451313616621]]",[0.9013075479097692],[18],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 55.318770822486215]]",[0.5046619555042393],[14],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 415.2829720020639, 629.1006489511348, 58.54947216929025]]",[0.9072870203962632],[0],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 318.30819529075154, 629.1006489511348, 200.97842243931407]]",[0.9438737256891061],[4],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 562.033422454376, 629.1006489511348, 159.9867576122657]]",[0.7982508849830025],[13],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 358.2085254367836]]",[0.8361315206352191],[7],1693537372623,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372623.jpg
"[[1248.2773209596248, 317.39263599335993, 629.1006489511348, 160.37242827804948]]",[0.7488678608942214],[21],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 203.28768416404458, 629.1006489511348, 242.36702418447504]]",[0.5088778212220029],[3],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 488.17035094012556, 629.1006489511348, 104.41386572082878]]",[0.6511989658179524],[15],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 143.3371255143408, 629.1006489511348, 227.27583469192558]]",[0.9906702614532539],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 640, 629.1006489511348, 72.02926709161407]]",[0.791712029245532],[20],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 491.99163959593005, 629.1006489511348, 284.7583350560951]]",[0.7535683460594631],[8],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 485.7363642008614, 629.1006489511348, 144.04291269304025]]",[0.6460762231098165],[20],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 63.0245442921119, 629.1006489511348, 208.46411246508913]]",[0.9513749236203967],[14],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 439.7852740865905, 629.1006489511348, 97.81322088103218]]",[0.8382026738746027],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 252.69184743752723, 629.1006489511348, 126.74538471198233]]",[0.9794991322626451],[5],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 241.27487535942018, 629.1006489511348, 360]]",[0.9199568558038436],[1],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 164.77965544918501, 629.1006489511348, 87.52550972766298]]",[0.9626211491778522],[22],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 633.5020876147536, 629.1006489511348, 141.0338187900222]]",[0.9568640616055699],[12],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
"[[1248.2773209596248, 165.2580313921923, 629.1006489511348, 28.063927816240465]]",[0.5558269943809073],[0],1693537372624,640,360,E912621,[중부내륙선]봉명교,국가교통정보센터(고속도로),~/Downloads/cctv_images\E912621_1693537372624.jpg
